Date,Open,High,Low,Close,Adj Close,Volume
"Oct 5, 2022",343.12,348.64,340.86,346.61,331.02,4755800
"Oct 4, 2022",342.14,347.33,342.13,347.21,331.59,5110000
"Oct 3, 2022",331.79,338.66,330.1,336.98,321.82,5739000
"Sep 30, 2022",332.57,336.19,328.12,328.3,313.53,7736600
"Sep 29, 2022",337.15,337.3,330.53,333.38,318.38,7230100
"Sep 28, 2022",1.469 Dividend,1.469 Dividend,1.469 Dividend,1.469 Dividend,1.469 Dividend,1.469 Dividend
"Sep 28, 2022",334.8,342.1,333.18,340.48,325.16,8683900
"Sep 27, 2022",339.79,341.84,333.08,335.39,318.9,5795700
"Sep 26, 2022",338.23,341.66,335.07,336.34,319.8,5405700
"Sep 23, 2022",342.08,342.08,335.31,339.63,322.93,10491500
"Sep 22, 2022",347.55,348.54,344.67,345.37,328.39,5555600
"Sep 21, 2022",356.38,359.3,348.31,348.31,331.19,5102400
"Sep 20, 2022",355.38,356.38,351.83,354.55,337.12,3624000
"Sep 19, 2022",352.8,358.59,352.75,358.59,340.96,3412600
"Sep 16, 2022",354.56,356.48,352.69,355.86,338.36,4452300
"Sep 15, 2022",361.16,363.97,357.4,358.68,341.05,3807500
"Sep 14, 2022",362.58,364.17,359.53,362.73,344.9,3555500
"Sep 13, 2022",369.34,370.53,360.28,361.38,343.61,5549200
"Sep 12, 2022",375.82,378.51,375.51,377.86,359.28,2961400
"Sep 9, 2022",370.24,374.61,369.98,373.75,355.37,2621600
"Sep 8, 2022",363.38,368.48,362.27,368.07,349.97,3692000
"Sep 7, 2022",358.86,366.38,358.69,365.68,347.7,4137000
"Sep 6, 2022",361.36,362.28,357,359.24,341.58,5680300
"Sep 2, 2022",367.95,369.13,358.78,360.45,342.73,4544200
"Sep 1, 2022",361.1,364.7,358.51,364.27,346.36,6126800
"Aug 31, 2022",367.61,368.79,363.11,363.15,345.3,4062500
"Aug 30, 2022",371.3,371.45,364.02,366.03,348.03,5044500
"Aug 29, 2022",369.77,373.05,368.78,370.05,351.86,4953200
"Aug 26, 2022",385.55,386.05,372.51,372.51,354.2,5153200
"Aug 25, 2022",381.76,385.73,380.7,385.73,366.77,2631300
"Aug 24, 2022",378.9,381.58,378.18,380.19,361.5,2241200
"Aug 23, 2022",379.56,381.87,378.52,379.04,360.4,2869200
"Aug 22, 2022",383.43,383.54,379.09,379.94,361.26,4153700
"Aug 19, 2022",390.7,390.95,387.25,388.12,369.04,2899000
"Aug 18, 2022",392.42,394.02,391.17,393.55,374.2,3258100
"Aug 17, 2022",391.56,394.85,390.29,392.34,373.05,3222300
"Aug 16, 2022",393.24,396.89,392.44,395.04,375.62,3864800
"Aug 15, 2022",390.49,394.76,390.46,394.35,374.96,3203900
"Aug 12, 2022",387.95,392.72,387.09,392.67,373.36,3664400
"Aug 11, 2022",388.87,390.65,385.4,386.06,367.08,3575400
"Aug 10, 2022",384.99,386.23,383.1,386.06,367.08,3651000
"Aug 9, 2022",379.02,379.41,377.1,378.14,359.55,2360500
"Aug 8, 2022",381.78,383.91,378.57,379.64,360.98,3450800
"Aug 5, 2022",376.65,380.7,376.54,379.98,361.3,2852100
"Aug 4, 2022",380.88,381.53,379.19,380.77,362.05,3410600
"Aug 3, 2022",377.19,382.1,376.91,381.07,362.33,3854800
"Aug 2, 2022",376.11,379.63,373.95,375.21,356.76,4132600
"Aug 1, 2022",376.12,380.01,375.44,377.65,359.08,4421400
"Jul 29, 2022",374.73,379.66,373.93,378.79,360.17,5246400
"Jul 28, 2022",369.42,373.91,365.98,373.32,354.97,4345300
"Jul 27, 2022",362.49,370.33,362.22,368.66,350.53,4500300
"Jul 26, 2022",362.12,362.21,358.45,359.25,341.59,2987200
"Jul 25, 2022",363.84,364.44,361.45,363.61,345.73,3902200
"Jul 22, 2022",366.69,367.84,361.01,363.25,345.39,4533900
"Jul 21, 2022",362.36,366.62,360.01,366.59,348.57,4604000
"Jul 20, 2022",360.7,364.24,359.45,362.92,345.08,4270600
"Jul 19, 2022",354.95,361.09,354.25,360.61,342.88,3620200
"Jul 18, 2022",356.97,357.62,349.92,351.08,333.82,3544900
"Jul 15, 2022",351.73,354.11,349.8,354.01,336.61,4520500
"Jul 14, 2022",343.41,347.95,341.05,347.44,330.36,4624800
"Jul 13, 2022",344.74,351,344.37,348.36,331.23,5603500
"Jul 12, 2022",352.6,354.9,348.38,349.99,332.78,4080300
"Jul 11, 2022",354.84,355.57,352.51,353.25,335.88,3491700
"Jul 8, 2022",355.91,359.05,354.47,357.29,339.72,4791300
"Jul 7, 2022",354.01,358.3,354,357.5,339.92,3737500
"Jul 6, 2022",351.23,354.68,348.93,352.33,335.01,5450900
"Jul 5, 2022",345.48,351.1,342.78,351.06,333.8,6180600
"Jul 1, 2022",346.16,350.83,343.59,350.44,333.21,7481500
"Jun 30, 2022",345.88,349.84,342.45,346.88,329.83,7159600
"Jun 29, 2022",1.432 Dividend,1.432 Dividend,1.432 Dividend,1.432 Dividend,1.432 Dividend,1.432 Dividend
"Jun 29, 2022",350.43,351.36,347.81,349.64,332.45,3775900
"Jun 28, 2022",360.08,362.84,350.9,350.9,332.29,8797800
"Jun 27, 2022",361,361.15,357.57,358.65,339.63,4608600
"Jun 24, 2022",352.03,360.02,351.97,360,340.9,5458600
"Jun 23, 2022",347.63,349.61,344.14,349.13,330.61,6708800
"Jun 22, 2022",342.08,349.51,341.63,345.5,327.17,4876100
"Jun 21, 2022",343.19,347.5,343.11,346.23,327.86,5628300
"Jun 17, 2022",337.31,340.87,334.24,337.95,320.02,7084000
"Jun 16, 2022",340.48,340.84,334.57,337.07,319.19,8821900
"Jun 15, 2022",346.82,352.84,341.97,348.52,330.03,7887600
"Jun 14, 2022",346.37,347.32,340.57,343.6,325.37,7584200
"Jun 13, 2022",349.11,350.84,343.06,344.46,326.19,10399700
"Jun 10, 2022",362.93,363.69,358.23,358.27,339.27,7629700
"Jun 9, 2022",376.24,378.44,369.02,369.1,349.52,3022000
"Jun 8, 2022",380.5,382.23,377.26,377.99,357.94,3436400
"Jun 7, 2022",375.16,382.61,374.71,382.17,361.9,2649900
"Jun 6, 2022",381.33,382.96,377.41,378.47,358.39,2659500
"Jun 3, 2022",379.11,380.6,376.48,377.44,357.42,2749500
"Jun 2, 2022",376.41,383.74,374.2,383.65,363.3,3273700
"Jun 1, 2022",381.61,382.64,374.1,376.5,356.53,4245800
"May 31, 2022",380.23,382.85,376.92,379.68,359.54,5016500
"May 27, 2022",374.94,381.86,374.8,381.8,361.55,3911800
"May 26, 2022",366.45,374.13,366.27,372.46,352.7,4248300
"May 25, 2022",360.54,367.16,360.27,365.2,345.83,5704600
"May 24, 2022",360.85,363.21,355.7,362.18,342.97,5567300
"May 23, 2022",361.09,365.57,358.85,364.81,345.46,5254900
"May 20, 2022",361.41,361.95,349.76,358.02,339.03,8755900
"May 19, 2022",357.17,362.23,355.85,357.93,338.94,6359500
"May 18, 2022",370.98,371.16,359,360.34,341.23,6883600
"May 17, 2022",373.66,375.56,370.08,375.2,355.3,4513300
"May 16, 2022",367.71,371.35,365.45,367.84,348.33,4719800
"May 13, 2022",364.73,370.58,363.64,369.16,349.58,5377400
"May 12, 2022",357.84,363.75,354.02,360.65,341.52,7679200
"May 11, 2022",365.97,371.36,360.27,360.93,341.78,8026900
"May 10, 2022",371.9,373.22,362.91,366.84,347.38,7870800
"May 9, 2022",372.36,373.56,364.5,365.9,346.49,10793200
"May 6, 2022",378.01,381.28,372.95,378.1,358.04,7959600
"May 5, 2022",390.22,390.31,376.35,380.49,360.31,10477300
"May 4, 2022",383.35,394.93,380.28,394.34,373.42,7367500
"May 3, 2022",381.62,385.06,380,382.73,362.43,5607700
"May 2, 2022",378.79,382.27,372.33,381.08,360.87,10737000
"Apr 29, 2022",389.42,391.45,378,378.7,358.61,8221900
"Apr 28, 2022",388.23,394.9,383.87,393.14,372.29,7030200
"Apr 27, 2022",383.5,388.75,381.5,383.53,363.19,6415700
"Apr 26, 2022",391.4,391.59,382.44,382.54,362.25,8493000
"Apr 25, 2022",389.42,394.06,385,393.8,372.91,8141200
"Apr 22, 2022",401.67,401.89,391.1,391.66,370.88,6326400
"Apr 21, 2022",412.38,413.68,401.8,402.65,381.29,4670200
"Apr 20, 2022",410.82,411.39,407.67,408.71,387.03,5067100
"Apr 19, 2022",402.58,409.77,402.36,409.02,387.32,3841500
"Apr 18, 2022",401.55,404.22,400.44,402.59,381.23,4305900
"Apr 14, 2022",407.72,408.78,402.34,402.52,381.17,3735700
"Apr 13, 2022",402.57,408.2,402.48,407.47,385.86,4358700
"Apr 12, 2022",407.33,409.71,401.37,402.92,381.55,6615800
"Apr 11, 2022",408.5,409.06,403.93,404.4,382.95,3342800
"Apr 8, 2022",411.85,414.22,409.98,411.53,389.7,4752800
"Apr 7, 2022",409.6,414.3,407.74,412.53,390.65,4954100
"Apr 6, 2022",410.76,412.66,407.64,410.46,388.69,5540700
"Apr 5, 2022",418.56,420.82,413.5,414.66,392.66,4112000
"Apr 4, 2022",416.45,419.96,415.72,419.85,397.58,5117200
"Apr 1, 2022",416.68,416.82,412.87,416.32,394.24,4663100
"Mar 31, 2022",420.97,421.67,415.05,415.17,393.15,5876600
"Mar 30, 2022",423.26,424.01,419.59,421.65,399.28,4794300
"Mar 29, 2022",422.96,424.72,420.25,424.29,401.78,5510600
"Mar 28, 2022",415.5,419.05,413.69,418.99,396.76,3395300
"Mar 25, 2022",414.79,416.36,412.21,416.12,394.05,3638000
"Mar 24, 2022",1.374 Dividend,1.374 Dividend,1.374 Dividend,1.374 Dividend,1.374 Dividend,1.374 Dividend
"Mar 24, 2022",409.89,414.1,408.81,414.02,392.06,2977300
"Mar 23, 2022",412.16,413.62,409.29,409.33,386.32,3742600
"Mar 22, 2022",411.2,415.52,411.2,414.67,391.36,4231700
"Mar 21, 2022",409.84,411.75,406.43,409.91,386.86,4159500
"Mar 18, 2022",403.98,410.28,403.24,409.89,386.84,5875000
"Mar 17, 2022",398.64,405.56,398.3,405.41,382.62,5177500
"Mar 16, 2022",395.5,400.55,390.55,400.51,377.99,7407300
"Mar 15, 2022",385.86,392.37,384.63,391.75,369.72,5739400
"Mar 14, 2022",387.07,390.27,382.25,383.34,361.79,6455000
"Mar 11, 2022",393.62,394.19,385.68,386.16,364.45,5872800
"Mar 10, 2022",388.44,392.01,386.53,391.15,369.16,6394800
"Mar 9, 2022",390.88,394.85,388.72,392.9,370.81,5812600
"Mar 8, 2022",385.76,392.74,381.64,382.7,361.18,9356100
"Mar 7, 2022",396.73,397,385.56,385.61,363.93,8411500
"Mar 4, 2022",396.93,398.43,393.37,397.34,375,6317700
"Mar 3, 2022",405.02,405.54,398.88,400.58,378.06,8745300
"Mar 2, 2022",397.72,404.1,396.78,402.6,379.96,8185200
"Mar 1, 2022",400.01,401.92,392.79,395.34,373.11,9124400
"Feb 28, 2022",397.18,402.85,396,401.36,378.79,11855900
"Feb 25, 2022",394.95,402.52,393.4,402.37,379.75,11665200
"Feb 24, 2022",377.76,394.17,377.5,393.77,371.63,21277200
"Feb 23, 2022",397.74,398.32,387.38,387.81,366.01,12154900
"Feb 22, 2022",397.05,400.37,391.51,394.92,372.72,10414700
"Feb 18, 2022",402.15,403.31,397,399.29,376.84,10570800
"Feb 17, 2022",407.49,407.98,401.23,401.86,379.27,7541000
"Feb 16, 2022",408.2,411.89,406.32,410.59,387.51,7743800
"Feb 15, 2022",408.18,410.29,407.46,410.1,387.04,6815000
"Feb 14, 2022",404.43,405.99,400.24,403.62,380.93,10167600
"Feb 11, 2022",413.15,415.2,403.57,404.94,382.17,10458600
"Feb 10, 2022",414.93,420.8,411.14,413.18,389.95,9260500
"Feb 9, 2022",418.55,420.87,418.35,420.57,396.92,6284500
"Feb 8, 2022",410.72,415.46,409.35,414.49,391.19,5565700
"Feb 7, 2022",413.23,414.62,409.9,411.16,388.04,5620900
"Feb 4, 2022",410.34,416.24,408.06,412.52,389.33,8210000
"Feb 3, 2022",414.59,416.43,409.79,410.59,387.51,7658300
"Feb 2, 2022",418.98,421.18,416.54,420.36,396.73,6726500
"Feb 1, 2022",414.34,417.04,410.9,416.39,392.98,8154900
"Jan 31, 2022",405.67,413.97,404.35,413.69,390.43,9200400
"Jan 28, 2022",397.82,406.33,393.3,406.26,383.42,12096800
"Jan 27, 2022",402.93,405.97,394.82,396.54,374.24,12455200
"Jan 26, 2022",405.66,408.2,394.34,398.56,376.15,14377300
"Jan 25, 2022",398.17,404.26,392.73,399.46,377,16836300
"Jan 24, 2022",397.26,404.88,386.84,404.37,381.63,22970700
"Jan 21, 2022",409.71,411.93,402.66,402.69,380.05,16225900
"Jan 20, 2022",417.17,421.75,410.29,410.76,387.67,8907600
"Jan 19, 2022",421.17,422.54,415.07,415.33,391.98,8184100
"Jan 18, 2022",422.62,424.98,417.33,419.74,396.14,10681500
"Jan 14, 2022",423.95,427.58,422.81,427.23,403.21,9960800
"Jan 13, 2022",434.09,434.72,426.09,427.1,403.09,7521300
"Jan 12, 2022",433.56,435.04,431.14,433.07,408.72,8270300
"Jan 11, 2022",427.68,431.95,424.78,431.78,407.5,7282400
"Jan 10, 2022",425.38,428.19,419.77,428.03,403.96,10481500
"Jan 7, 2022",430.21,431.36,427.2,428.59,404.49,6157500
"Jan 6, 2022",430.2,432.83,427.9,430.08,405.9,7971500
"Jan 5, 2022",438.78,439.41,430.53,430.66,406.45,7539600
"Jan 4, 2022",440.58,441.26,437.22,439.07,414.38,6262200
"Jan 3, 2022",437.93,439.27,435.64,439.25,414.55,6017300
"Dec 31, 2021",437.23,438.38,436.39,436.57,412.02,5185600
"Dec 30, 2021",439.39,440.36,437.32,437.77,413.16,3751800
"Dec 29, 2021",438.5,439.95,437.54,439.01,414.33,4596700
"Dec 28, 2021",439.28,440.19,437.66,438.48,413.83,4865800
"Dec 27, 2021",433.98,438.82,433.95,438.81,414.14,4986300
"Dec 23, 2021",430.91,434.1,430.87,432.64,408.32,5032700
"Dec 22, 2021",425.45,430.09,425.32,429.99,405.81,4992200
"Dec 21, 2021",1.533 Dividend,1.533 Dividend,1.533 Dividend,1.533 Dividend,1.533 Dividend,1.533 Dividend
"Dec 21, 2021",421.65,425.85,419.52,425.69,401.76,6916700
"Dec 20, 2021",419.39,420.22,416.3,419.8,394.75,9903400
"Dec 17, 2021",425.85,428.79,422.67,424.39,399.07,8882700
"Dec 16, 2021",434.56,434.8,427.35,428.84,403.25,7159500
"Dec 15, 2021",426.11,432.98,423.67,432.75,406.93,6871300
"Dec 14, 2021",425.8,428.24,423.2,426.09,400.67,6522900
"Dec 13, 2021",432.36,432.66,428.75,429.01,403.41,5923900
"Dec 10, 2021",431.44,432.96,428.95,432.85,407.02,6238300
"Dec 9, 2021",430.46,431.32,428.61,428.76,403.18,5035400
"Dec 8, 2021",430.95,432.14,429.24,431.7,405.94,4476500
"Dec 7, 2021",426.98,431.1,426.94,430.49,404.8,4731900
"Dec 6, 2021",419.41,423.66,417,421.82,396.65,7289500
"Dec 3, 2021",422.12,423.19,412.77,416.84,391.97,10228900
"Dec 2, 2021",414.42,422.06,414.03,420.56,395.47,10417700
"Dec 1, 2021",424.47,427.22,413.97,414.24,389.52,8337000
"Nov 30, 2021",424.8,426.63,418.63,419.06,394.05,8657600
"Nov 29, 2021",426.71,428.98,424.55,427.24,401.75,6300800
"Nov 26, 2021",425.19,426.52,420.9,422.14,396.95,7702500
"Nov 24, 2021",428.56,431.75,427.71,431.53,405.78,4569600
"Nov 23, 2021",429.57,431.29,427.04,430.47,404.78,6795200
"Nov 22, 2021",432.93,435.41,429.72,429.91,404.26,4868300
"Nov 19, 2021",431.87,432.99,430.38,431.05,405.33,4886200
"Nov 18, 2021",431.44,432.17,428.8,431.86,406.09,4732200
"Nov 17, 2021",431.24,431.39,429.84,430.37,404.69,3764900
"Nov 16, 2021",429.52,432.59,429.47,431.41,405.67,3267000
"Nov 15, 2021",430.95,431.01,428.65,429.77,404.13,3122300
"Nov 12, 2021",427.66,430.17,426.73,429.57,403.94,3655500
"Nov 11, 2021",427.7,427.82,426.39,426.4,400.96,3634600
"Nov 10, 2021",428.09,429.73,424.81,426.26,400.82,6350700
"Nov 9, 2021",431.56,431.75,428.34,429.72,404.08,4696000
"Nov 8, 2021",431.88,432.34,430.5,431.23,405.5,3511600
"Nov 5, 2021",431.55,432.76,429.3,430.71,405.01,4942900
"Nov 4, 2021",427.85,429.37,427.54,429.25,403.64,4287300
"Nov 3, 2021",424.14,427.66,423.69,427.25,401.76,3562900
"Nov 2, 2021",423.15,424.96,423.01,424.69,399.35,2989200
"Nov 1, 2021",423.19,423.57,421.28,423.05,397.81,3937300
"Oct 29, 2021",419.15,422.52,418.87,422.16,396.97,4637400
"Oct 28, 2021",418.78,421.44,418.75,421.41,396.26,3643600
"Oct 27, 2021",419.66,420.29,417.28,417.33,392.43,2873500
"Oct 26, 2021",420.27,421.53,418.86,419.15,394.14,3085300
"Oct 25, 2021",417.64,419.14,415.93,418.75,393.76,2511500
"Oct 22, 2021",416.58,418,414.7,416.59,391.73,3648900
"Oct 21, 2021",415.38,417.24,414.94,417.01,392.13,2579500
"Oct 20, 2021",414.74,416.22,414.65,415.99,391.17,3208200
"Oct 19, 2021",412.74,414.38,412.14,414.38,389.65,2838300
"Oct 18, 2021",408.2,411.46,407.53,411.18,386.64,3402700
"Oct 15, 2021",408.92,410.26,408.28,409.93,385.47,3501600
"Oct 14, 2021",403.7,406.95,403.22,406.76,382.49,3785200
"Oct 13, 2021",399.64,400.88,396.75,400.04,376.17,6492400
"Oct 12, 2021",400.55,400.92,397.87,398.76,374.97,6201300
"Oct 11, 2021",401.91,404.74,399.56,399.56,375.72,3695700
"Oct 8, 2021",404.04,404.39,401.94,402.49,378.47,3960900
"Oct 7, 2021",403.07,406.05,402.85,403.25,379.19,4409200
"Oct 6, 2021",394.65,400.02,393.06,399.81,375.95,6590000
"Oct 5, 2021",395.56,400.35,394.79,398.04,374.29,5523200
"Oct 4, 2021",398.12,398.94,391.96,394.21,370.69,8820400
"Oct 1, 2021",396.23,400.85,392.77,399.12,375.3,8482200
"Sep 30, 2021",400.85,401.52,394.34,394.4,370.87,9511200
"Sep 29, 2021",1.308 Dividend,1.308 Dividend,1.308 Dividend,1.308 Dividend,1.308 Dividend,1.308 Dividend
"Sep 29, 2021",400.1,401.79,398.86,399.46,375.62,4724200
"Sep 28, 2021",405.55,405.87,399.33,400.14,375.03,8234300
"Sep 27, 2021",408.42,409.57,407.59,408.3,382.68,3546600
"Sep 24, 2021",407.17,410.13,406.95,409.46,383.77,3417700
"Sep 23, 2021",405.71,410.32,405.47,408.78,383.13,4098000
"Sep 22, 2021",402.17,405.85,401.26,403.9,378.56,6004800
"Sep 21, 2021",402.66,403.9,399.44,400.04,374.94,6418100
"Sep 20, 2021",401.11,402.64,395.57,400.43,375.31,10942700
"Sep 17, 2021",410.35,410.78,406.77,407.08,381.54,5396100
"Sep 16, 2021",411.27,412.19,408.23,411.11,385.32,3351500
"Sep 15, 2021",408.79,412.26,407.7,411.82,385.98,3891400
"Sep 14, 2021",412.02,412.18,407.49,408.41,382.78,3657700
"Sep 13, 2021",412.52,412.71,408.31,410.54,384.78,4738300
"Sep 10, 2021",414.69,415.1,409.42,409.58,383.88,4035500
"Sep 9, 2021",414.34,416.07,412.57,412.77,386.87,3887800
"Sep 8, 2021",414.53,415.26,412.67,414.63,388.61,4012600
"Sep 7, 2021",416.27,416.29,414.42,415.03,388.99,3542500
"Sep 3, 2021",415.58,417.06,415.16,416.57,390.43,3740000
"Sep 2, 2021",416.8,417.44,415.5,416.73,390.58,2835500
"Sep 1, 2021",416.05,416.59,415.16,415.49,389.42,3256400
"Aug 31, 2021",415.66,416.02,414.58,415.05,389.01,6062900
"Aug 30, 2021",414.66,416.56,414.39,415.76,389.67,2811800
"Aug 27, 2021",411.09,414.33,411.02,413.86,387.89,3882200
"Aug 26, 2021",412.41,412.66,410.2,410.22,384.48,4707600
"Aug 25, 2021",412.06,413.21,411.67,412.63,386.74,3261400
"Aug 24, 2021",411.9,412.36,411.35,411.87,386.03,3006500
"Aug 23, 2021",409.25,412.08,409.23,411.22,385.42,3259400
"Aug 20, 2021",404.68,407.92,404.26,407.61,382.03,3263600
"Aug 19, 2021",401.09,405.55,400.93,404.41,379.04,5505700
"Aug 18, 2021",407.22,408.75,403.54,403.84,378.5,4878300
"Aug 17, 2021",408.41,409.05,405.31,408.23,382.62,5186300
"Aug 16, 2021",408.71,411.01,407.15,410.94,385.16,3379100
"Aug 13, 2021",409.64,409.96,409.18,409.96,384.24,2253800
"Aug 12, 2021",407.82,409.33,406.97,409.15,383.48,2319300
"Aug 11, 2021",408,408.07,406.91,407.96,382.36,3554400
"Aug 10, 2021",406.91,407.67,406.23,406.98,381.44,2400700
"Aug 9, 2021",406.75,407.05,405.69,406.47,380.97,1984400
"Aug 6, 2021",406.44,407.18,406.17,406.86,381.33,2486900
"Aug 5, 2021",404.7,406.19,404.38,406.16,380.68,3052800
"Aug 4, 2021",404.31,404.86,403.34,403.64,378.31,3880200
"Aug 3, 2021",403.08,405.66,400.92,405.58,380.13,4129600
"Aug 2, 2021",404.78,405.36,401.94,402.33,377.09,5814700
"Jul 30, 2021",402.59,404.53,402.47,403.15,377.85,5204500
"Jul 29, 2021",404.36,406.13,404.35,405.13,379.71,2274200
"Jul 28, 2021",404.17,404.76,402.04,403.39,378.08,3763700
"Jul 27, 2021",404.45,404.45,400.8,403.61,378.29,3626100
"Jul 26, 2021",403.92,405.42,403.82,405.41,379.97,2374300
"Jul 23, 2021",402.17,404.75,401.58,404.38,379.01,3151900
"Jul 22, 2021",399.71,400.56,398.7,400.38,375.26,2575700
"Jul 21, 2021",397.48,399.62,397.27,399.53,374.46,2996600
"Jul 20, 2021",391.35,397.5,390.01,396.2,371.34,4043100
"Jul 19, 2021",391.78,392.26,387.93,390.68,366.17,12336200
"Jul 16, 2021",400.84,400.88,396.14,396.61,371.73,4516600
"Jul 15, 2021",399.74,400.38,397.81,399.72,374.64,4483900
"Jul 14, 2021",402.06,402.57,399.82,401.01,375.85,3332200
"Jul 13, 2021",401.08,402.5,400.18,400.46,375.33,4313100
"Jul 12, 2021",400.3,402.03,399.87,401.82,376.61,2929200
"Jul 9, 2021",397.63,400.65,397.42,400.37,375.25,3332200
"Jul 8, 2021",394.2,396.88,393.02,396.19,371.33,5817100
"Jul 7, 2021",398.67,399.66,396.68,399.37,374.31,4747800
"Jul 6, 2021",398.77,398.99,395.3,398,373.03,4331300
"Jul 2, 2021",396.85,399.05,396.53,398.75,373.73,4363100
"Jul 1, 2021",394.3,395.85,394.21,395.74,370.91,3414500
"Jun 30, 2021",392.72,394.13,392.72,393.52,368.83,3795900
"Jun 29, 2021",1.333 Dividend,1.333 Dividend,1.333 Dividend,1.333 Dividend,1.333 Dividend,1.333 Dividend
"Jun 29, 2021",393.35,393.94,392.66,393.16,368.49,2927600
"Jun 28, 2021",394.03,394.45,392.83,394.32,368.33,2418500
"Jun 25, 2021",392.9,393.92,392.54,393.5,367.56,2862800
"Jun 24, 2021",391.89,392.52,391.67,392.05,366.21,2987800
"Jun 23, 2021",390.35,391.14,389.7,389.82,364.13,2404200
"Jun 22, 2021",388.24,391.09,387.47,390.24,364.52,2705400
"Jun 21, 2021",384.5,388.38,383.65,388.18,362.59,4389800
"Jun 18, 2021",384.79,385.38,382.52,382.82,357.59,5211100
"Jun 17, 2021",387.62,388.91,385.5,387.97,362.4,4065300
"Jun 16, 2021",390.42,390.58,386.02,388.11,362.53,4194300
"Jun 15, 2021",391.15,391.2,389.41,390.25,364.53,2405000
"Jun 14, 2021",390.21,391.07,389,391.07,365.29,2252200
"Jun 11, 2021",390,390.2,388.73,390.09,364.38,2241500
"Jun 10, 2021",388.86,390.36,387.58,389.41,363.74,2611800
"Jun 9, 2021",389.08,389.13,387.41,387.62,362.07,2968100
"Jun 8, 2021",389,389.08,386.44,388.23,362.64,2386600
"Jun 7, 2021",388.52,388.69,387.25,388.17,362.58,2500600
"Jun 4, 2021",386.81,388.8,386.76,388.5,362.89,2628100
"Jun 3, 2021",384.17,386.11,382.7,385.01,359.63,3391000
"Jun 2, 2021",386.45,387.24,385.47,386.48,361.01,3209200
"Jun 1, 2021",388.5,388.62,385.38,385.83,360.4,4389000
"May 28, 2021",387.03,387.27,385.94,386.13,360.68,3370100
"May 27, 2021",386.28,386.78,385.32,385.38,359.98,3015900
"May 26, 2021",385.09,385.75,384.07,385.21,359.82,2642700
"May 25, 2021",386.4,386.76,383.94,384.51,359.17,4031800
"May 24, 2021",383.69,386.4,383.44,385.32,359.92,2962500
"May 21, 2021",383.23,384.45,381.01,381.47,356.33,3567500
"May 20, 2021",378.57,382.99,378.45,381.76,356.6,4776700
"May 19, 2021",374.06,377.84,372.62,377.73,352.83,5086300
"May 18, 2021",382.25,382.47,378.54,378.73,353.77,3128300
"May 17, 2021",381.9,382.75,380,382.03,356.85,3781600
"May 14, 2021",379.81,383.79,379.81,382.95,357.71,5167900
"May 13, 2021",374.21,379.05,374.17,377.16,352.3,7179100
"May 12, 2021",378.04,379.27,372.13,372.73,348.16,7707400
"May 11, 2021",379.75,381.74,376.95,380.86,355.76,7081500
"May 10, 2021",388.41,388.66,384.09,384.23,358.9,5942700
"May 7, 2021",386.02,388.68,385.33,388.03,362.45,3516600
"May 6, 2021",382.26,385.37,380.27,385.28,359.89,4737300
"May 5, 2021",383.72,383.91,381.44,382.17,356.98,4410700
"May 4, 2021",382.52,382.96,378.45,382.1,356.91,5485600
"May 3, 2021",385.56,385.94,383.96,384.44,359.1,4180800
"Apr 30, 2021",383.91,384.76,382.73,383.57,358.29,5219200
"Apr 29, 2021",386.4,386.74,382.81,386.12,360.67,4209900
"Apr 28, 2021",384.1,385.17,383.24,383.56,358.28,3960400
"Apr 27, 2021",384.2,384.38,382.72,383.74,358.45,3370600
"Apr 26, 2021",383.73,384.45,383.32,383.86,358.56,3125200
"Apr 23, 2021",379.57,384.46,379.46,383.03,357.78,3781100
"Apr 22, 2021",382.32,383.12,377.96,378.99,354.01,3965000
"Apr 21, 2021",378.28,382.67,378.14,382.5,357.29,3640100
"Apr 20, 2021",380.49,381.16,377.47,378.94,353.96,4106700
"Apr 19, 2021",382.62,383.09,380.37,381.74,356.58,3945700
"Apr 16, 2021",383.56,384.15,382.19,383.63,358.34,3252500
"Apr 15, 2021",380.33,382.54,380.28,382.29,357.09,3573800
"Apr 14, 2021",379.46,380.51,377.7,378.23,353.3,3691100
"Apr 13, 2021",378.37,380.12,377.92,379.45,354.44,2985500
"Apr 12, 2021",377.7,378.65,377.08,378.42,353.48,2747500
"Apr 9, 2021",375.42,378.4,375.33,378.25,353.32,2627500
"Apr 8, 2021",374.97,375.56,374.06,375.55,350.8,3949400
"Apr 7, 2021",373.14,374.08,372.72,373.73,349.1,2768900
"Apr 6, 2021",373.04,374.33,372.67,373.26,348.66,3583500
"Apr 5, 2021",370.89,374.07,370.81,373.47,348.85,3764100
"Apr 1, 2021",366.2,368.29,366.03,368.16,343.89,5132000
"Mar 31, 2021",363.39,365.82,363.39,364.3,340.29,7470300
"Mar 30, 2021",362.56,363.47,361.27,362.86,338.94,3696200
"Mar 29, 2021",362.57,364.68,361.11,363.79,339.81,3143300
"Mar 26, 2021",1.263 Dividend,1.263 Dividend,1.263 Dividend,1.263 Dividend,1.263 Dividend,1.263 Dividend
"Mar 26, 2021",359.37,364.37,358.75,364.01,340.02,3322600
"Mar 25, 2021",356.08,360.24,354.14,359.43,334.56,5487300
"Mar 24, 2021",360.71,362.27,357.42,357.42,332.69,4099000
"Mar 23, 2021",361.53,362.94,358.51,359.41,334.54,4954600
