Date,Close
2010-11-24,60.15
2010-11-25,59.24
2010-11-26,58.48
2010-11-29,59.41
2010-11-30,59.7
2010-12-01,59.92
2010-12-02,60.85
2010-12-03,60.7
2010-12-06,60.36
2010-12-07,60.92
2010-12-08,59.6
2010-12-09,59.17
2010-12-10,59.12
2010-12-13,59.76
2010-12-14,60.28
2010-12-15,59.9
2010-12-16,59.63
2010-12-20,60.24
2010-12-21,60.65
2010-12-22,60.5
2010-12-23,60.97
2010-12-24,60.97
2010-12-27,61.35
2010-12-28,61
2010-12-29,61
2010-12-30,61.22
2010-12-31,61.9
2011-01-03,62.1
2011-01-04,62
2011-01-05,61.53
2011-01-06,60.85
2011-01-07,59.9
2011-01-10,58.58
2011-01-11,58.53
2011-01-12,59.62
2011-01-13,58.99
2011-01-14,57.58
2011-01-17,57.34
2011-01-18,58.08
2011-01-19,57.76
2011-01-20,57.84
2011-01-21,57.8
2011-01-24,58.42
2011-01-25,58.66
2011-01-27,57.99
2011-01-28,56.33
2011-01-31,55.37
2011-02-01,54.6
2011-02-02,54.74
2011-02-03,55.83
2011-02-04,54.63
2011-02-07,54.95
2011-02-08,53.92
2011-02-09,53.44
2011-02-10,53.19
2011-02-11,53.99
2011-02-14,55.22
2011-02-15,55.62
2011-02-16,55.79
2011-02-17,56
2011-02-18,55.19
2011-02-21,55.66
2011-02-22,55.25
2011-02-23,55.25
2011-02-24,53.92
2011-02-25,53.71
2011-02-28,54.16
2011-03-01,55.81
2011-03-03,55.72
2011-03-04,56.07
2011-03-07,55.72
2011-03-08,55.7
2011-03-09,56.28
2011-03-10,56.15
2011-03-11,55.3
2011-03-14,56.06
2011-03-15,55.28
2011-03-16,56.03
2011-03-17,55.26
2011-03-18,54.64
2011-03-21,54.44
2011-03-22,55.15
2011-03-23,55.29
2011-03-24,55.63
2011-03-25,57.03
2011-03-28,57.6
2011-03-29,57.75
2011-03-30,58.33
2011-03-31,58.34
2011-04-01,58.91
2011-04-04,59.6
2011-04-05,59.4
2011-04-06,59.47
2011-04-07,59.35
2011-04-08,58.94
2011-04-11,58.43
2011-04-13,59.5
2011-04-15,58.78
2011-04-18,57.76
2011-04-19,57.42
2011-04-20,58.8
2011-04-21,59.44
2011-04-25,59.35
2011-04-26,59.49
2011-04-27,58.82
2011-04-28,58.4
2011-04-29,58.06
2011-05-02,57.69
2011-05-03,56.17
2011-05-04,55.99
2011-05-05,55.58
2011-05-06,56.24
2011-05-09,56.53
2011-05-10,56
2011-05-11,56.75
2011-05-12,55.64
2011-05-13,56.17
2011-05-16,56.4
2011-05-17,55.69
2011-05-18,55.24
2011-05-19,55.25
2011-05-20,55.9
2011-05-23,54.92
2011-05-24,55.06
2011-05-25,54.33
2011-05-26,55.17
2011-05-27,55.53
2011-05-30,55.54
2011-05-31,56.34
2011-06-01,56.55
2011-06-02,56.31
2011-06-03,55.96
2011-06-06,56.16
2011-06-07,56.37
2011-06-08,56.06
2011-06-09,56.42
2011-06-10,55.8
2011-06-13,55.9
2011-06-14,56.46
2011-06-15,55.13
2011-06-16,54.75
2011-06-17,54.56
2011-06-20,53.92
2011-06-21,53.89
2011-06-22,53.97
2011-06-23,53.92
2011-06-24,55.64
2011-06-27,56
2011-06-28,56.24
2011-06-29,56.87
2011-06-30,57.29
2011-07-01,57.1
2011-07-04,57.4
2011-07-05,57.35
2011-07-06,57.19
2011-07-07,57.81
2011-07-08,57.51
2011-07-11,57.42
2011-07-12,56.62
2011-07-13,56.6
2011-07-14,57.17
2011-07-15,56.79
2011-07-18,56.63
2011-07-19,57.13
2011-07-20,56.66
2011-07-21,56.4
2011-07-22,57.24
2011-07-25,57.82
2011-07-26,56.6
2011-07-27,56.4
2011-07-28,55.9
2011-07-29,55.71
2011-08-01,56.7
2011-08-02,55.61
2011-08-03,55.35
2011-08-04,54.36
2011-08-05,53.56
2011-08-08,52.73
2011-08-09,51.78
2011-08-10,52.94
2011-08-11,52.71
2011-08-12,52.1
2011-08-16,51.88
2011-08-17,51.68
2011-08-18,50.93
2011-08-19,49.67
2011-08-22,50.4
2011-08-23,50.45
2011-08-24,50.22
2011-08-25,49.74
2011-08-26,49.17
2011-08-29,50.37
2011-08-30,51.2
2011-09-02,51.47
2011-09-05,51.24
2011-09-06,51.65
2011-09-07,52.27
2011-09-08,52.4
2011-09-09,51.53
2011-09-12,50.49
2011-09-13,50.53
2011-09-14,51.18
2011-09-15,51.42
2011-09-16,51.62
2011-09-19,50.62
2011-09-20,51.95
2011-09-21,52.08
2011-09-22,50.42
2011-09-23,50.15
2011-09-26,49.63
2011-09-27,50.29
2011-09-28,50.31
2011-09-29,50.56
2011-09-30,50.32
2011-10-03,49.53
2011-10-04,48.71
2011-10-05,48.58
2011-10-07,49.85
2011-10-10,50.56
2011-10-11,50.49
2011-10-12,51.53
2011-10-13,52.1
2011-10-14,52.01
2011-10-17,51.53
2011-10-18,51.74
2011-10-19,51.97
2011-10-20,51.56
2011-10-21,51.19
2011-10-24,51.2
2011-10-25,52.51
2011-10-28,54.24
2011-10-31,53.88
2011-11-01,53.21
2011-11-02,52.99
2011-11-03,53.23
2011-11-04,53.41
2011-11-08,53.83
2011-11-09,53.06
2011-11-11,52.57
2011-11-14,52.28
2011-11-15,51.45
2011-11-16,51.29
2011-11-17,50.19
2011-11-18,49.88
2011-11-21,48.82
2011-11-22,49.07
2011-11-23,48.4
2011-11-24,48.49
2011-11-25,48.31
2011-11-28,49.39
2011-11-29,49.1
