Date,Close
2021-01-21,532.13
2021-01-22,529.05
2021-01-25,521.75
2021-01-27,513.22
2021-01-28,506.52
2021-01-29,500.56
2021-02-01,523.19
2021-02-02,535.1
2021-02-03,540.49
2021-02-04,544.0
2021-02-05,549.04
2021-02-08,554.79
2021-02-09,556.12
2021-02-10,551.55
2021-02-11,557.12
2021-02-12,555.18
2021-02-15,560.05
2021-02-16,563.6
2021-02-17,559.6
2021-02-18,553.59
2021-02-19,550.0
2021-02-22,540.14
2021-02-23,539.15
2021-02-24,545.27
2021-02-25,551.74
2021-02-26,531.12
2021-03-01,538.62
2021-03-02,543.42
2021-03-03,552.57
2021-03-04,549.55
2021-03-05,542.65
2021-03-08,548.26
2021-03-09,549.28
2021-03-10,554.5
2021-03-12,546.6
2021-03-15,540.9
2021-03-16,541.71
2021-03-17,538.66
2021-03-18,533.68
2021-03-19,536.17
2021-03-22,549.48
2021-03-23,546.63
2021-03-24,531.53
2021-03-25,538.32
2021-03-26,532.0
2021-03-30,536.3
2021-03-31,536.87
2021-04-01,546.99
2021-04-05,531.87
2021-04-06,531.88
2021-04-07,539.0
2021-04-08,536.94
2021-04-09,538.0
2021-04-12,521.47
2021-04-13,522.67
2021-04-15,524.26
2021-04-16,526.23
2021-04-19,517.44
2021-04-20,515.7
2021-04-22,521.61
2021-04-23,519.92
2021-04-26,524.15
2021-04-27,525.33
2021-04-28,533.29
2021-04-29,538.9
2021-04-30,530.2
2021-05-03,524.34
2021-05-04,524.46
2021-05-05,522.87
2021-05-06,525.1
2021-05-07,529.01
2021-05-10,531.46
2021-05-11,529.95
2021-05-12,525.0
2021-05-14,523.8
2021-05-17,532.31
2021-05-18,541.99
2021-05-19,539.01
2021-05-20,536.19
2021-05-21,542.02
2021-05-24,547.09
2021-05-25,548.28
2021-05-26,552.26
2021-05-27,549.58
2021-05-28,556.0
2021-05-31,560.8
2021-06-01,561.0
2021-06-02,558.0
2021-06-03,562.0
2021-06-04,563.2
2021-06-07,566.32
2021-06-08,563.31
2021-06-09,560.51
2021-06-10,563.25
2021-06-11,566.08
2021-06-14,568.24
2021-06-15,569.6
2021-06-16,569.24
2021-06-17,564.56
2021-06-18,566.99
2021-06-21,571.3
2021-06-22,565.89
2021-06-23,568.95
2021-06-24,567.55
2021-06-25,572.81
2021-06-28,570.48
2021-06-29,571.96
2021-06-30,573.5
2021-07-01,569.73
2021-07-02,569.0
2021-07-05,569.49
2021-07-06,575.01
2021-07-07,571.01
2021-07-08,571.88
2021-07-09,565.54
2021-07-12,566.94
2021-07-13,574.17
2021-07-14,570.1
2021-07-15,572.02
2021-07-16,577.5
2021-07-19,571.82
2021-07-20,566.39
2021-07-22,573.02
2021-07-23,575.1
2021-07-26,574.57
2021-07-27,571.2
2021-07-28,569.42
2021-07-29,567.99
2021-07-30,572.19
2021-08-02,576.76
2021-08-03,585.71
2021-08-04,587.54
2021-08-05,587.71
2021-08-06,587.0
2021-08-09,587.2
2021-08-10,593.48
2021-08-11,588.56
2021-08-12,591.56
2021-08-13,600.3
2021-08-16,602.36
2021-08-17,603.88
2021-08-18,602.0
2021-08-20,601.02
2021-08-23,601.18
2021-08-24,606.0
2021-08-25,604.57
2021-08-26,604.68
2021-08-27,607.0
2021-08-30,619.11
2021-08-31,620.61
2021-09-01,624.2
2021-09-02,622.61
2021-09-03,628.85
2021-09-06,633.99
2021-09-07,631.14
2021-09-08,634.23
2021-09-09,634.6
2021-09-13,634.36
2021-09-14,633.67
2021-09-15,635.04
2021-09-16,643.12
2021-09-17,643.02
2021-09-20,634.39
2021-09-21,641.29
2021-09-22,643.92
2021-09-23,646.37
2021-09-24,654.93
2021-09-27,653.36
2021-09-28,644.81
2021-09-29,647.5
2021-09-30,641.1
2021-10-01,639.65
2021-10-04,644.49
2021-10-05,649.55
2021-10-06,645.26
2021-10-07,649.93
2021-10-08,649.98
2021-10-11,653.75
2021-10-12,652.95
2021-10-13,658.33
2021-10-14,665.59
2021-10-18,673.78
2021-10-19,672.15
2021-10-20,668.03
2021-10-21,658.74
2021-10-22,659.17
2021-10-25,664.32
2021-10-26,663.39
2021-10-27,670.01
2021-10-28,654.93
2021-10-29,646.5
2021-11-01,656.33
2021-11-02,654.66
2021-11-03,652.34
2021-11-04,655.02
2021-11-08,655.71
2021-11-09,658.55
2021-11-10,655.38
2021-11-11,651.87
2021-11-12,668.0
2021-11-15,662.63
2021-11-16,655.33
2021-11-17,653.77
2021-11-18,650.49
2021-11-22,637.6
2021-11-23,639.88
2021-11-24,635.86
2021-11-25,636.07
2021-11-26,624.35
2021-11-29,626.4
2021-11-30,623.6
2021-12-01,625.67
2021-12-02,637.17
2021-12-03,629.1
2021-12-06,619.22
2021-12-07,626.5
2021-12-08,635.1
2021-12-09,634.24
2021-12-10,638.5
2021-12-13,635.44
2021-12-14,633.78
2021-12-15,630.74
2021-12-16,631.1
2021-12-17,623.26
2021-12-20,611.16
2021-12-21,615.0
2021-12-22,618.3
2021-12-23,623.51
2021-12-24,620.3
2021-12-27,625.52
2021-12-28,626.5
2021-12-29,625.87
2021-12-30,625.43
2021-12-31,632.35
2022-01-03,641.67
2022-01-04,647.43
2022-01-05,656.54
2022-01-06,649.04
2022-01-07,646.79
2022-01-10,656.0
2022-01-11,655.71
2022-01-12,663.49
2022-01-13,661.83
2022-01-14,666.72
2022-01-17,666.0
2022-01-18,662.6
2022-01-19,656.27
2022-01-20,648.97
2022-01-21,644.13
2022-01-24,628.52
2022-01-25,629.99
2022-01-27,624.1
2022-01-28,623.16
2022-01-31,628.63
2022-02-01,641.17
2022-02-02,643.66
2022-02-03,639.06
2022-02-04,637.42
2022-02-07,629.03
2022-02-08,630.11
2022-02-09,637.11
2022-02-10,642.0
2022-02-11,634.45
2022-02-15,633.74
2022-02-16,632.91
2022-02-17,632.39
2022-02-18,632.5
2022-02-21,625.39
2022-02-22,623.0
2022-02-23,623.51
2022-02-24,619.64
2022-02-25,609.07
2022-02-28,611.34
2022-03-02,604.01
2022-03-03,601.72
2022-03-04,608.3
2022-03-07,580.0
2022-03-08,580.69
2022-03-09,596.0
2022-03-10,605.97
2022-03-11,601.74
2022-03-14,612.0
2022-03-15,608.88
2022-03-16,619.4
2022-03-17,631.84
2022-03-21,622.87
2022-03-22,628.85
2022-03-23,627.24
2022-03-24,629.02
2022-03-25,625.36
2022-03-28,625.0
2022-03-29,630.0
2022-03-30,637.04
2022-03-31,641.18
2022-04-01,641.46
2022-04-04,659.6
2022-04-05,656.58
2022-04-06,652.12
2022-04-07,646.8
2022-04-08,647.86
2022-04-11,644.82
2022-04-12,640.2
2022-04-13,637.81
2022-04-18,624.33
2022-04-19,618.12
2022-04-20,622.18
2022-04-21,630.4
2022-04-22,625.07
